age,education,marital-status,relationship,race,gender,hours-per-week,income
47,Some-college,Divorced,Unmarried,Black,Female,40,<=50K
41,Bachelors,Married-civ-spouse,Husband,White,Male,56,>50K
36,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
32,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
37,11th,Married-spouse-absent,Other-relative,White,Male,40,<=50K
36,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
64,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
17,10th,Never-married,Own-child,White,Male,15,<=50K
23,Some-college,Never-married,Own-child,White,Female,15,<=50K
40,Some-college,Divorced,Unmarried,White,Female,40,<=50K
42,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
37,HS-grad,Married-civ-spouse,Husband,White,Male,42,<=50K
35,Some-college,Never-married,Unmarried,White,Female,40,<=50K
56,HS-grad,Divorced,Not-in-family,White,Male,50,<=50K
52,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K
37,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
48,Doctorate,Married-civ-spouse,Husband,White,Male,65,>50K
24,HS-grad,Divorced,Own-child,White,Female,40,<=50K
33,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
39,Assoc-voc,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K
34,HS-grad,Divorced,Not-in-family,Black,Male,42,<=50K
24,Bachelors,Divorced,Not-in-family,White,Female,40,<=50K
23,Some-college,Never-married,Own-child,Other,Male,24,<=50K
49,HS-grad,Married-civ-spouse,Husband,White,Male,65,>50K
18,HS-grad,Never-married,Not-in-family,White,Male,25,<=50K
20,12th,Never-married,Own-child,White,Male,40,<=50K
54,Masters,Married-civ-spouse,Husband,White,Male,55,>50K
19,Some-college,Never-married,Own-child,White,Male,40,<=50K
53,HS-grad,Married-civ-spouse,Husband,White,Male,46,>50K
34,12th,Separated,Unmarried,Black,Female,40,<=50K
28,HS-grad,Never-married,Own-child,White,Male,40,<=50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
20,Some-college,Never-married,Not-in-family,White,Female,20,<=50K
31,Some-college,Divorced,Not-in-family,White,Female,50,<=50K
37,Doctorate,Separated,Unmarried,White,Female,40,<=50K
64,12th,Married-civ-spouse,Husband,White,Male,40,<=50K
42,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
27,Some-college,Divorced,Not-in-family,White,Male,50,<=50K
36,Some-college,Never-married,Unmarried,White,Female,50,<=50K
36,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
23,HS-grad,Never-married,Own-child,Black,Male,40,<=50K
46,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
24,11th,Never-married,Not-in-family,Black,Male,35,<=50K
22,HS-grad,Never-married,Own-child,White,Female,40,<=50K
62,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
19,HS-grad,Never-married,Own-child,White,Male,40,<=50K
20,HS-grad,Never-married,Own-child,White,Male,30,<=50K
47,Masters,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K
57,HS-grad,Never-married,Own-child,White,Female,40,<=50K
19,HS-grad,Never-married,Own-child,White,Male,35,<=50K
37,Masters,Married-civ-spouse,Wife,White,Female,45,>50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,65,>50K
17,12th,Never-married,Own-child,White,Female,20,<=50K
36,Some-college,Divorced,Unmarried,White,Female,35,<=50K
50,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
35,HS-grad,Married-civ-spouse,Wife,White,Female,35,<=50K
27,Doctorate,Never-married,Not-in-family,White,Male,77,<=50K
28,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
29,Preschool,Divorced,Not-in-family,White,Male,60,>50K
25,HS-grad,Separated,Not-in-family,Black,Male,40,<=50K
47,Assoc-acdm,Widowed,Not-in-family,White,Female,67,<=50K
29,Masters,Married-civ-spouse,Wife,White,Female,45,>50K
19,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
49,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
31,Preschool,Married-civ-spouse,Husband,White,Male,25,>50K
43,Assoc-acdm,Married-civ-spouse,Wife,Black,Female,40,<=50K
56,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
42,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
45,Some-college,Married-civ-spouse,Husband,White,Male,56,>50K
40,Bachelors,Widowed,Unmarried,White,Female,40,<=50K
44,Some-college,Divorced,Unmarried,White,Female,38,<=50K
17,10th,Never-married,Own-child,White,Female,20,<=50K
36,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
19,Some-college,Never-married,Own-child,White,Female,20,<=50K
53,HS-grad,Married-civ-spouse,Wife,White,Female,40,>50K
72,Some-college,Married-civ-spouse,Husband,White,Male,35,<=50K
46,Assoc-voc,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,60,<=50K
33,Some-college,Separated,Unmarried,White,Female,37,<=50K
22,9th,Never-married,Own-child,Asian-Pac-Islander,Male,40,<=50K
17,11th,Never-married,Other-relative,White,Female,25,<=50K
41,HS-grad,Married-civ-spouse,Husband,White,Male,45,>50K
46,9th,Married-civ-spouse,Husband,White,Male,43,<=50K
33,HS-grad,Never-married,Own-child,White,Female,20,<=50K
32,Preschool,Married-civ-spouse,Husband,White,Male,40,<=50K
52,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
27,HS-grad,Never-married,Own-child,White,Female,40,<=50K
48,HS-grad,Married-civ-spouse,Husband,White,Male,72,>50K
22,Some-college,Never-married,Not-in-family,White,Female,35,<=50K
25,HS-grad,Divorced,Not-in-family,White,Male,50,<=50K
60,HS-grad,Married-civ-spouse,Husband,White,Male,42,<=50K
38,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
37,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
49,Some-college,Divorced,Unmarried,White,Female,40,<=50K
40,Bachelors,Married-civ-spouse,Husband,White,Male,30,<=50K
48,HS-grad,Married-civ-spouse,Husband,White,Male,46,>50K
31,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
40,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
25,HS-grad,Divorced,Unmarried,White,Female,37,<=50K
68,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
18,HS-grad,Never-married,Own-child,Black,Female,20,<=50K
19,12th,Never-married,Own-child,White,Female,30,<=50K
35,HS-grad,Never-married,Not-in-family,White,Male,60,<=50K
28,HS-grad,Divorced,Unmarried,White,Female,50,<=50K
53,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
33,Some-college,Married-civ-spouse,Husband,White,Male,41,<=50K
20,HS-grad,Never-married,Own-child,White,Male,40,<=50K
45,Bachelors,Never-married,Not-in-family,White,Female,35,<=50K
36,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
34,Some-college,Married-civ-spouse,Husband,White,Male,45,<=50K
32,Some-college,Never-married,Own-child,White,Female,40,<=50K
19,Some-college,Never-married,Own-child,White,Male,25,<=50K
24,HS-grad,Never-married,Own-child,White,Female,40,<=50K
34,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
32,HS-grad,Never-married,Other-relative,White,Female,35,<=50K
37,HS-grad,Married-civ-spouse,Husband,White,Male,45,>50K
31,Some-college,Separated,Unmarried,White,Female,40,<=50K
21,Some-college,Never-married,Own-child,White,Female,35,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,85,>50K
23,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
33,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
60,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,25,<=50K
17,HS-grad,Never-married,Own-child,White,Male,20,<=50K
67,HS-grad,Married-civ-spouse,Husband,White,Male,24,<=50K
57,Masters,Married-civ-spouse,Husband,White,Male,55,>50K
17,11th,Never-married,Own-child,White,Male,20,<=50K
53,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
25,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
24,HS-grad,Married-civ-spouse,Husband,White,Male,49,>50K
48,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
51,Masters,Married-civ-spouse,Husband,White,Male,47,>50K
38,HS-grad,Separated,Not-in-family,Black,Male,40,<=50K
51,HS-grad,Married-civ-spouse,Husband,White,Male,46,>50K
18,HS-grad,Never-married,Own-child,White,Female,10,<=50K
23,Some-college,Separated,Unmarried,White,Female,40,<=50K
42,Some-college,Married-civ-spouse,Husband,White,Male,60,>50K
34,HS-grad,Separated,Not-in-family,White,Female,35,<=50K
39,HS-grad,Never-married,Unmarried,White,Male,40,<=50K
20,HS-grad,Never-married,Own-child,White,Male,12,<=50K
39,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
21,Some-college,Never-married,Own-child,White,Male,40,<=50K
26,7th-8th,Never-married,Not-in-family,White,Male,40,<=50K
54,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
34,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
32,HS-grad,Never-married,Own-child,White,Male,40,<=50K
59,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
24,11th,Married-civ-spouse,Wife,Other,Female,24,<=50K
54,Bachelors,Widowed,Unmarried,White,Female,40,<=50K
54,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
67,HS-grad,Widowed,Not-in-family,White,Female,18,<=50K
33,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
37,HS-grad,Married-civ-spouse,Wife,White,Female,40,<=50K
47,Bachelors,Divorced,Not-in-family,White,Female,25,<=50K
51,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
45,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
19,HS-grad,Never-married,Not-in-family,White,Female,30,<=50K
58,Doctorate,Married-civ-spouse,Husband,White,Male,24,>50K
27,HS-grad,Never-married,Not-in-family,Black,Male,40,<=50K
36,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
20,Assoc-acdm,Never-married,Not-in-family,White,Male,40,<=50K
51,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
45,Masters,Never-married,Not-in-family,White,Female,60,<=50K
32,HS-grad,Divorced,Unmarried,White,Male,40,<=50K
59,HS-grad,Divorced,Not-in-family,Black,Female,40,<=50K
45,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
54,10th,Divorced,Unmarried,White,Male,68,>50K
20,Some-college,Never-married,Own-child,White,Female,32,<=50K
29,Bachelors,Never-married,Own-child,Black,Female,42,<=50K
28,11th,Never-married,Not-in-family,Black,Female,40,<=50K
18,11th,Never-married,Own-child,White,Female,40,<=50K
49,Bachelors,Divorced,Not-in-family,White,Female,50,<=50K
46,HS-grad,Divorced,Not-in-family,White,Male,30,<=50K
58,HS-grad,Married-civ-spouse,Husband,Black,Male,30,<=50K
56,Bachelors,Never-married,Not-in-family,White,Female,45,<=50K
41,Assoc-acdm,Divorced,Unmarried,Black,Female,50,<=50K
50,Preschool,Married-civ-spouse,Husband,White,Male,60,>50K
74,Some-college,Married-civ-spouse,Husband,White,Male,35,<=50K
30,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
62,HS-grad,Widowed,Unmarried,Black,Female,40,<=50K
19,HS-grad,Never-married,Own-child,White,Female,40,<=50K
29,HS-grad,Married-civ-spouse,Wife,Black,Female,40,<=50K
20,Some-college,Never-married,Other-relative,Black,Female,40,<=50K
36,7th-8th,Married-civ-spouse,Husband,White,Male,35,<=50K
36,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
51,Assoc-acdm,Married-civ-spouse,Wife,White,Female,30,<=50K
37,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
29,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
17,10th,Never-married,Own-child,White,Male,20,<=50K
18,HS-grad,Never-married,Own-child,White,Female,20,<=50K
40,Bachelors,Never-married,Own-child,White,Male,40,<=50K
26,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
42,Some-college,Married-civ-spouse,Husband,White,Male,45,<=50K
32,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
33,9th,Married-civ-spouse,Other-relative,White,Male,40,<=50K
28,Some-college,Never-married,Unmarried,White,Female,40,<=50K
43,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
37,Some-college,Never-married,Own-child,Black,Female,40,<=50K
73,Bachelors,Married-civ-spouse,Husband,White,Male,10,<=50K
37,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
50,Some-college,Married-civ-spouse,Other-relative,White,Female,35,>50K
19,HS-grad,Never-married,Own-child,White,Male,50,<=50K
32,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
44,Assoc-voc,Divorced,Unmarried,Asian-Pac-Islander,Male,40,<=50K
20,Some-college,Never-married,Own-child,White,Female,16,<=50K
29,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
21,Some-college,Never-married,Own-child,White,Female,40,<=50K
34,Assoc-voc,Never-married,Unmarried,White,Female,40,<=50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,52,<=50K
18,11th,Never-married,Own-child,White,Female,20,<=50K
22,Some-college,Never-married,Other-relative,White,Female,40,<=50K
39,Doctorate,Divorced,Not-in-family,White,Female,40,>50K
26,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
29,Bachelors,Married-civ-spouse,Husband,White,Male,25,<=50K
21,Some-college,Never-married,Own-child,White,Male,40,<=50K
49,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
24,Assoc-acdm,Never-married,Own-child,White,Male,20,<=50K
26,Bachelors,Never-married,Not-in-family,White,Male,60,<=50K
25,Some-college,Never-married,Not-in-family,White,Male,60,<=50K
30,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,<=50K
52,Bachelors,Married-civ-spouse,Husband,White,Male,38,>50K
30,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
20,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
31,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
46,Some-college,Married-civ-spouse,Husband,White,Male,60,>50K
31,HS-grad,Never-married,Own-child,White,Female,40,<=50K
57,7th-8th,Widowed,Not-in-family,White,Female,10,<=50K
58,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
41,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
23,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
47,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
72,Preschool,Married-civ-spouse,Husband,White,Male,28,>50K
26,Bachelors,Divorced,Not-in-family,White,Male,38,<=50K
45,Some-college,Never-married,Own-child,White,Male,40,<=50K
48,Preschool,Married-civ-spouse,Husband,White,Male,50,>50K
23,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
20,HS-grad,Never-married,Unmarried,Black,Female,40,<=50K
18,11th,Never-married,Own-child,White,Male,15,<=50K
27,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
25,HS-grad,Never-married,Not-in-family,White,Male,35,<=50K
45,HS-grad,Never-married,Unmarried,Black,Female,30,<=50K
53,Some-college,Never-married,Not-in-family,Black,Female,40,<=50K
54,Some-college,Married-civ-spouse,Husband,White,Male,45,>50K
41,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
23,9th,Never-married,Other-relative,White,Male,35,<=50K
17,10th,Never-married,Own-child,White,Male,18,<=50K
42,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
61,12th,Married-spouse-absent,Not-in-family,White,Male,40,<=50K
57,Some-college,Widowed,Unmarried,White,Female,38,>50K
21,Some-college,Never-married,Own-child,White,Male,35,<=50K
44,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
48,Assoc-acdm,Divorced,Not-in-family,White,Male,44,<=50K
46,Preschool,Divorced,Unmarried,White,Male,48,<=50K
37,HS-grad,Never-married,Not-in-family,White,Male,86,<=50K
35,HS-grad,Never-married,Not-in-family,White,Female,54,<=50K
27,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
28,Some-college,Never-married,Not-in-family,Other,Male,40,<=50K
19,HS-grad,Never-married,Own-child,White,Male,10,<=50K
63,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
69,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
69,Assoc-acdm,Widowed,Not-in-family,White,Female,6,<=50K
36,Assoc-voc,Married-spouse-absent,Own-child,White,Female,40,<=50K
20,12th,Never-married,Own-child,White,Male,35,<=50K
28,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
58,HS-grad,Married-civ-spouse,Wife,White,Female,38,<=50K
48,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
39,Some-college,Divorced,Unmarried,White,Female,56,<=50K
38,HS-grad,Married-civ-spouse,Husband,White,Male,44,<=50K
50,Assoc-acdm,Divorced,Not-in-family,White,Female,40,<=50K
35,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
45,Bachelors,Divorced,Unmarried,White,Male,50,<=50K
38,Some-college,Married-civ-spouse,Husband,White,Male,38,<=50K
54,Assoc-acdm,Divorced,Unmarried,White,Female,55,>50K
42,Bachelors,Never-married,Own-child,White,Female,12,<=50K
32,10th,Separated,Unmarried,Black,Female,40,<=50K
55,Doctorate,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,70,>50K
63,Some-college,Married-civ-spouse,Husband,White,Male,30,<=50K
21,9th,Never-married,Not-in-family,White,Male,48,<=50K
62,Masters,Married-civ-spouse,Husband,White,Male,30,>50K
46,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
37,9th,Married-civ-spouse,Husband,White,Male,40,<=50K
51,HS-grad,Never-married,Unmarried,White,Female,45,<=50K
45,Bachelors,Married-civ-spouse,Husband,White,Male,72,>50K
19,12th,Never-married,Own-child,White,Male,20,<=50K
61,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
61,9th,Widowed,Not-in-family,Black,Male,65,<=50K
21,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
45,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
38,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
28,Bachelors,Married-civ-spouse,Wife,White,Female,40,>50K
40,Bachelors,Married-civ-spouse,Husband,White,Male,35,<=50K
32,HS-grad,Never-married,Unmarried,Black,Female,40,<=50K
55,Some-college,Married-spouse-absent,Unmarried,Black,Female,35,<=50K
64,HS-grad,Widowed,Not-in-family,White,Female,23,<=50K
34,HS-grad,Separated,Unmarried,White,Male,40,<=50K
19,Some-college,Never-married,Own-child,White,Male,60,<=50K
58,Some-college,Divorced,Unmarried,Black,Female,40,<=50K
46,Assoc-acdm,Married-civ-spouse,Husband,White,Male,55,<=50K
44,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
31,Some-college,Separated,Unmarried,Black,Female,40,<=50K
31,HS-grad,Never-married,Unmarried,White,Female,40,<=50K
39,Some-college,Married-civ-spouse,Wife,White,Female,45,>50K
19,12th,Never-married,Own-child,White,Female,18,<=50K
56,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
53,9th,Married-civ-spouse,Husband,White,Male,40,<=50K
68,Masters,Married-civ-spouse,Husband,White,Male,18,<=50K
69,HS-grad,Widowed,Not-in-family,White,Female,18,<=50K
62,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
62,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
39,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
45,Assoc-acdm,Never-married,Not-in-family,White,Male,40,<=50K
29,Some-college,Married-civ-spouse,Husband,Black,Male,50,<=50K
33,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
34,Some-college,Married-civ-spouse,Husband,Black,Male,40,>50K
29,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
65,11th,Married-civ-spouse,Husband,White,Male,35,>50K
18,Some-college,Never-married,Own-child,White,Female,35,<=50K
22,HS-grad,Never-married,Own-child,White,Male,40,<=50K
30,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
